GNP.deflator,GNP,Unemployed,Armed.Forces,Population,Employed
3248.069265,29487.89913,18688.74235,8802.277059,2151.283649,1068.791726
3250.315882,29508.67756,18701.85868,8808.376029,2152.735887,1069.508238
3252.5625,29529.456,18714.975,8814.475,2154.188125,1070.22475
3254.809118,29550.23444,18728.09132,8820.573971,2155.640363,1070.941262
3257.055735,29571.01287,18741.20765,8826.672941,2157.092601,1071.657774
3259.302353,29591.79131,18754.32397,8832.771912,2158.54484,1072.374285
3261.548971,29612.56975,18767.44029,8838.870882,2159.997078,1073.090797
3263.795588,29633.34818,18780.55662,8844.969853,2161.449316,1073.807309
3266.042206,29654.12662,18793.67294,8851.068824,2162.901554,1074.523821
3268.288824,29674.90506,18806.78926,8857.167794,2164.353793,1075.240332
3270.535441,29695.68349,18819.90559,8863.266765,2165.806031,1075.956844
3272.782059,29716.46193,18833.02191,8869.365735,2167.258269,1076.673356
3275.028676,29737.24037,18846.13824,8875.464706,2168.710507,1077.389868
3277.275294,29758.0188,18859.25456,8881.563676,2170.162746,1078.106379
3279.521912,29778.79724,18872.37088,8887.662647,2171.614984,1078.822891
3281.768529,29799.57568,18885.48721,8893.761618,2173.067222,1079.539403
3284.015147,29820.35411,18898.60353,8899.860588,2174.51946,1080.255915
3286.261765,29841.13255,18911.71985,8905.959559,2175.971699,1080.972426
3288.508382,29861.91099,18924.83618,8912.058529,2177.423937,1081.688938
3290.755,29882.68943,18937.9525,8918.1575,2178.876175,1082.40545
3293.001618,29903.46786,18951.06882,8924.256471,2180.328413,1083.121962
3295.248235,29924.2463,18964.18515,8930.355441,2181.780651,1083.838474
3297.494853,29945.02474,18977.30147,8936.454412,2183.23289,1084.554985
3299.741471,29965.80317,18990.41779,8942.553382,2184.685128,1085.271497
3301.988088,29986.58161,19003.53412,8948.652353,2186.137366,1085.988009
3304.234706,30007.36005,19016.65044,8954.751324,2187.589604,1086.704521
3306.481324,30028.13848,19029.76676,8960.850294,2189.041843,1087.421032
3308.727941,30048.91692,19042.88309,8966.949265,2190.494081,1088.137544
3310.974559,30069.69536,19055.99941,8973.048235,2191.946319,1088.854056
3313.221176,30090.47379,19069.11574,8979.147206,2193.398557,1089.570568
3315.467794,30111.25223,19082.23206,8985.246176,2194.850796,1090.287079
3317.714412,30132.03067,19095.34838,8991.345147,2196.303034,1091.003591
3319.961029,30152.8091,19108.46471,8997.444118,2197.755272,1091.720103
3322.207647,30173.58754,19121.58103,9003.543088,2199.20751,1092.436615
3324.454265,30194.36598,19134.69735,9009.642059,2200.659749,1093.153126
3326.700882,30215.14441,19147.81368,9015.741029,2202.111987,1093.869638
3328.9475,30235.92285,19160.93,9021.84,2203.564225,1094.58615
3331.194118,30256.70129,19174.04632,9027.938971,2205.016463,1095.302662
3333.440735,30277.47972,19187.16265,9034.037941,2206.468701,1096.019174
3335.687353,30298.25816,19200.27897,9040.136912,2207.92094,1096.735685
3337.933971,30319.0366,19213.39529,9046.235882,2209.373178,1097.452197
3340.180588,30339.81503,19226.51162,9052.334853,2210.825416,1098.168709
3342.427206,30360.59347,19239.62794,9058.433824,2212.277654,1098.885221
3344.673824,30381.37191,19252.74426,9064.532794,2213.729893,1099.601732
3346.920441,30402.15034,19265.86059,9070.631765,2215.182131,1100.318244
3349.167059,30422.92878,19278.97691,9076.730735,2216.634369,1101.034756
3351.413676,30443.70722,19292.09324,9082.829706,2218.086607,1101.751268
3353.660294,30464.48565,19305.20956,9088.928676,2219.538846,1102.467779
3355.906912,30485.26409,19318.32588,9095.027647,2220.991084,1103.184291
3358.153529,30506.04253,19331.44221,9101.126618,2222.443322,1103.900803
3360.400147,30526.82096,19344.55853,9107.225588,2223.89556,1104.617315
3362.646765,30547.5994,19357.67485,9113.324559,2225.347799,1105.333826
3364.893382,30568.37784,19370.79118,9119.423529,2226.800037,1106.050338
3367.14,30589.15628,19383.9075,9125.5225,2228.252275,1106.76685
3369.386618,30609.93471,19397.02382,9131.621471,2229.704513,1107.483362
3371.633235,30630.71315,19410.14015,9137.720441,2231.156751,1108.199874
3373.879853,30651.49159,19423.25647,9143.819412,2232.60899,1108.916385
3376.126471,30672.27002,19436.37279,9149.918382,2234.061228,1109.632897
3378.373088,30693.04846,19449.48912,9156.017353,2235.513466,1110.349409
3380.619706,30713.8269,19462.60544,9162.116324,2236.965704,1111.065921
3382.866324,30734.60533,19475.72176,9168.215294,2238.417943,1111.782432
3385.112941,30755.38377,19488.83809,9174.314265,2239.870181,1112.498944
3387.359559,30776.16221,19501.95441,9180.413235,2241.322419,1113.215456
3389.606176,30796.94064,19515.07074,9186.512206,2242.774657,1113.931968
3391.852794,30817.71908,19528.18706,9192.611176,2244.226896,1114.648479
3394.099412,30838.49752,19541.30338,9198.710147,2245.679134,1115.364991
3396.346029,30859.27595,19554.41971,9204.809118,2247.131372,1116.081503
3398.592647,30880.05439,19567.53603,9210.908088,2248.58361,1116.798015
3400.839265,30900.83283,19580.65235,9217.007059,2250.035849,1117.514526
3403.085882,30921.61126,19593.76868,9223.106029,2251.488087,1118.231038
3405.3325,30942.3897,19606.885,9229.205,2252.940325,1118.94755
3407.579118,30963.16814,19620.00132,9235.303971,2254.392563,1119.664062
3409.825735,30983.94657,19633.11765,9241.402941,2255.844801,1120.380574
3412.072353,31004.72501,19646.23397,9247.501912,2257.29704,1121.097085
3414.318971,31025.50345,19659.35029,9253.600882,2258.749278,1121.813597
3416.565588,31046.28188,19672.46662,9259.699853,2260.201516,1122.530109
3418.812206,31067.06032,19685.58294,9265.798824,2261.653754,1123.246621
3421.058824,31087.83876,19698.69926,9271.897794,2263.105993,1123.963132
3423.305441,31108.61719,19711.81559,9277.996765,2264.558231,1124.679644
3425.552059,31129.39563,19724.93191,9284.095735,2266.010469,1125.396156
3427.798676,31150.17407,19738.04824,9290.194706,2267.462707,1126.112668
3430.045294,31170.9525,19751.16456,9296.293676,2268.914946,1126.829179
3432.291912,31191.73094,19764.28088,9302.392647,2270.367184,1127.545691
3434.538529,31212.50938,19777.39721,9308.491618,2271.819422,1128.262203
3436.785147,31233.28781,19790.51353,9314.590588,2273.27166,1128.978715
3439.031765,31254.06625,19803.62985,9320.689559,2274.723899,1129.695226
3441.278382,31274.84469,19816.74618,9326.788529,2276.176137,1130.411738
3443.525,31295.62313,19829.8625,9332.8875,2277.628375,1131.12825
3445.771618,31316.40156,19842.97882,9338.986471,2279.080613,1131.844762
3448.018235,31337.18,19856.09515,9345.085441,2280.532851,1132.561274
3450.264853,31357.95844,19869.21147,9351.184412,2281.98509,1133.277785
3452.511471,31378.73687,19882.32779,9357.283382,2283.437328,1133.994297
3454.758088,31399.51531,19895.44412,9363.382353,2284.889566,1134.710809
3457.004706,31420.29375,19908.56044,9369.481324,2286.341804,1135.427321
3459.251324,31441.07218,19921.67676,9375.580294,2287.794043,1136.143832
3461.497941,31461.85062,19934.79309,9381.679265,2289.246281,1136.860344
3463.744559,31482.62906,19947.90941,9387.778235,2290.698519,1137.576856
3465.991176,31503.40749,19961.02574,9393.877206,2292.150757,1138.293368
3468.237794,31524.18593,19974.14206,9399.976176,2293.602996,1139.009879
3470.484412,31544.96437,19987.25838,9406.075147,2295.055234,1139.726391
3472.731029,31565.7428,20000.37471,9412.174118,2296.507472,1140.442903
3474.977647,31586.52124,20013.49103,9418.273088,2297.95971,1141.159415
3477.224265,31607.29968,20026.60735,9424.372059,2299.411949,1141.875926
3479.470882,31628.07811,20039.72368,9430.471029,2300.864187,1142.592438
3481.7175,31648.85655,20052.84,9436.57,2302.316425,1143.30895
3483.964118,31669.63499,20065.95632,9442.668971,2303.768663,1144.025462
3486.210735,31690.41342,20079.07265,9448.767941,2305.220901,1144.741974
3488.457353,31711.19186,20092.18897,9454.866912,2306.67314,1145.458485
3490.703971,31731.9703,20105.30529,9460.965882,2308.125378,1146.174997
3492.950588,31752.74873,20118.42162,9467.064853,2309.577616,1146.891509
3495.197206,31773.52717,20131.53794,9473.163824,2311.029854,1147.608021
3497.443824,31794.30561,20144.65426,9479.262794,2312.482093,1148.324532
3499.690441,31815.08404,20157.77059,9485.361765,2313.934331,1149.041044
3501.937059,31835.86248,20170.88691,9491.460735,2315.386569,1149.757556
3504.183676,31856.64092,20184.00324,9497.559706,2316.838807,1150.474068
3506.430294,31877.41935,20197.11956,9503.658676,2318.291046,1151.190579
3508.676912,31898.19779,20210.23588,9509.757647,2319.743284,1151.907091
3510.923529,31918.97623,20223.35221,9515.856618,2321.195522,1152.623603
3513.170147,31939.75466,20236.46853,9521.955588,2322.64776,1153.340115
3515.416765,31960.5331,20249.58485,9528.054559,2324.099999,1154.056626
3517.663382,31981.31154,20262.70118,9534.153529,2325.552237,1154.773138
3519.91,32002.08998,20275.8175,9540.2525,2327.004475,1155.48965
3522.156618,32022.86841,20288.93382,9546.351471,2328.456713,1156.206162
3524.403235,32043.64685,20302.05015,9552.450441,2329.908951,1156.922674
3526.649853,32064.42529,20315.16647,9558.549412,2331.36119,1157.639185
3528.896471,32085.20372,20328.28279,9564.648382,2332.813428,1158.355697
3531.143088,32105.98216,20341.39912,9570.747353,2334.265666,1159.072209
3533.389706,32126.7606,20354.51544,9576.846324,2335.717904,1159.788721
3535.636324,32147.53903,20367.63176,9582.945294,2337.170143,1160.505232
3537.882941,32168.31747,20380.74809,9589.044265,2338.622381,1161.221744
3540.129559,32189.09591,20393.86441,9595.143235,2340.074619,1161.938256
3542.376176,32209.87434,20406.98074,9601.242206,2341.526857,1162.654768
3544.622794,32230.65278,20420.09706,9607.341176,2342.979096,1163.371279
3546.869412,32251.43122,20433.21338,9613.440147,2344.431334,1164.087791
3549.116029,32272.20965,20446.32971,9619.539118,2345.883572,1164.804303
3551.362647,32292.98809,20459.44603,9625.638088,2347.33581,1165.520815
3553.609265,32313.76653,20472.56235,9631.737059,2348.788049,1166.237326
3555.855882,32334.54496,20485.67868,9637.836029,2350.240287,1166.953838
3558.1025,32355.3234,20498.795,9643.935,2351.692525,1167.67035
3560.349118,32376.10184,20511.91132,9650.033971,2353.144763,1168.386862
3562.595735,32396.88027,20525.02765,9656.132941,2354.597001,1169.103374
3564.842353,32417.65871,20538.14397,9662.231912,2356.04924,1169.819885
3567.088971,32438.43715,20551.26029,9668.330882,2357.501478,1170.536397
3569.335588,32459.21558,20564.37662,9674.429853,2358.953716,1171.252909
3571.582206,32479.99402,20577.49294,9680.528824,2360.405954,1171.969421
3573.828824,32500.77246,20590.60926,9686.627794,2361.858193,1172.685932
3576.075441,32521.55089,20603.72559,9692.726765,2363.310431,1173.402444
3578.322059,32542.32933,20616.84191,9698.825735,2364.762669,1174.118956
3580.568676,32563.10777,20629.95824,9704.924706,2366.214907,1174.835468
3582.815294,32583.8862,20643.07456,9711.023676,2367.667146,1175.551979
3585.061912,32604.66464,20656.19088,9717.122647,2369.119384,1176.268491
3587.308529,32625.44308,20669.30721,9723.221618,2370.571622,1176.985003
3589.555147,32646.22151,20682.42353,9729.320588,2372.02386,1177.701515
3591.801765,32666.99995,20695.53985,9735.419559,2373.476099,1178.418026
3594.048382,32687.77839,20708.65618,9741.518529,2374.928337,1179.134538
3596.295,32708.55683,20721.7725,9747.6175,2376.380575,1179.85105
3598.541618,32729.33526,20734.88882,9753.716471,2377.832813,1180.567562
3600.788235,32750.1137,20748.00515,9759.815441,2379.285051,1181.284074
3603.034853,32770.89214,20761.12147,9765.914412,2380.73729,1182.000585
3605.281471,32791.67057,20774.23779,9772.013382,2382.189528,1182.717097
3607.528088,32812.44901,20787.35412,9778.112353,2383.641766,1183.433609
3609.774706,32833.22745,20800.47044,9784.211324,2385.094004,1184.150121
3612.021324,32854.00588,20813.58676,9790.310294,2386.546243,1184.866632
3614.267941,32874.78432,20826.70309,9796.409265,2387.998481,1185.583144
3616.514559,32895.56276,20839.81941,9802.508235,2389.450719,1186.299656
3618.761176,32916.34119,20852.93574,9808.607206,2390.902957,1187.016168
3621.007794,32937.11963,20866.05206,9814.706176,2392.355196,1187.732679
3623.254412,32957.89807,20879.16838,9820.805147,2393.807434,1188.449191
3625.501029,32978.6765,20892.28471,9826.904118,2395.259672,1189.165703
3627.747647,32999.45494,20905.40103,9833.003088,2396.71191,1189.882215
3629.994265,33020.23338,20918.51735,9839.102059,2398.164149,1190.598726
3632.240882,33041.01181,20931.63368,9845.201029,2399.616387,1191.315238
3634.4875,33061.79025,20944.75,9851.3,2401.068625,1192.03175
3636.734118,33082.56869,20957.86632,9857.398971,2402.520863,1192.748262
3638.980735,33103.34712,20970.98265,9863.497941,2403.973101,1193.464774
3641.227353,33124.12556,20984.09897,9869.596912,2405.42534,1194.181285
3643.473971,33144.904,20997.21529,9875.695882,2406.877578,1194.897797
3645.720588,33165.68243,21010.33162,9881.794853,2408.329816,1195.614309
3647.967206,33186.46087,21023.44794,9887.893824,2409.782054,1196.330821
3650.213824,33207.23931,21036.56426,9893.992794,2411.234293,1197.047332
3652.460441,33228.01774,21049.68059,9900.091765,2412.686531,1197.763844
3654.707059,33248.79618,21062.79691,9906.190735,2414.138769,1198.480356
3656.953676,33269.57462,21075.91324,9912.289706,2415.591007,1199.196868
3659.200294,33290.35305,21089.02956,9918.388676,2417.043246,1199.913379
3661.446912,33311.13149,21102.14588,9924.487647,2418.495484,1200.629891
3663.693529,33331.90993,21115.26221,9930.586618,2419.947722,1201.346403
3665.940147,33352.68836,21128.37853,9936.685588,2421.39996,1202.062915
3668.186765,33373.4668,21141.49485,9942.784559,2422.852199,1202.779426
3670.433382,33394.24524,21154.61118,9948.883529,2424.304437,1203.495938
3672.68,33415.02368,21167.7275,9954.9825,2425.756675,1204.21245
3674.926618,33435.80211,21180.84382,9961.081471,2427.208913,1204.928962
3677.173235,33456.58055,21193.96015,9967.180441,2428.661151,1205.645474
3679.419853,33477.35899,21207.07647,9973.279412,2430.11339,1206.361985
3681.666471,33498.13742,21220.19279,9979.378382,2431.565628,1207.078497
3683.913088,33518.91586,21233.30912,9985.477353,2433.017866,1207.795009
3686.159706,33539.6943,21246.42544,9991.576324,2434.470104,1208.511521
3688.406324,33560.47273,21259.54176,9997.675294,2435.922343,1209.228032
3690.652941,33581.25117,21272.65809,10003.77426,2437.374581,1209.944544
3692.899559,33602.02961,21285.77441,10009.87324,2438.826819,1210.661056
3695.146176,33622.80804,21298.89074,10015.97221,2440.279057,1211.377568
3697.392794,33643.58648,21312.00706,10022.07118,2441.731296,1212.094079
3699.639412,33664.36492,21325.12338,10028.17015,2443.183534,1212.810591
3701.886029,33685.14335,21338.23971,10034.26912,2444.635772,1213.527103
3704.132647,33705.92179,21351.35603,10040.36809,2446.08801,1214.243615
3706.379265,33726.70023,21364.47235,10046.46706,2447.540249,1214.960126
3708.625882,33747.47866,21377.58868,10052.56603,2448.992487,1215.676638
3710.8725,33768.2571,21390.705,10058.665,2450.444725,1216.39315
3713.119118,33789.03554,21403.82132,10064.76397,2451.896963,1217.109662
3715.365735,33809.81397,21416.93765,10070.86294,2453.349201,1217.826174
3717.612353,33830.59241,21430.05397,10076.96191,2454.80144,1218.542685
3719.858971,33851.37085,21443.17029,10083.06088,2456.253678,1219.259197
3722.105588,33872.14928,21456.28662,10089.15985,2457.705916,1219.975709
3724.352206,33892.92772,21469.40294,10095.25882,2459.158154,1220.692221
3726.598824,33913.70616,21482.51926,10101.35779,2460.610393,1221.408732
3728.845441,33934.48459,21495.63559,10107.45676,2462.062631,1222.125244
3731.092059,33955.26303,21508.75191,10113.55574,2463.514869,1222.841756
3733.338676,33976.04147,21521.86824,10119.65471,2464.967107,1223.558268
3735.585294,33996.8199,21534.98456,10125.75368,2466.419346,1224.274779
3737.831912,34017.59834,21548.10088,10131.85265,2467.871584,1224.991291
3740.078529,34038.37678,21561.21721,10137.95162,2469.323822,1225.707803
3742.325147,34059.15521,21574.33353,10144.05059,2470.77606,1226.424315
3744.571765,34079.93365,21587.44985,10150.14956,2472.228299,1227.140826
3746.818382,34100.71209,21600.56618,10156.24853,2473.680537,1227.857338
3749.065,34121.49053,21613.6825,10162.3475,2475.132775,1228.57385
3751.311618,34142.26896,21626.79882,10168.44647,2476.585013,1229.290362
3753.558235,34163.0474,21639.91515,10174.54544,2478.037251,1230.006874
3755.804853,34183.82584,21653.03147,10180.64441,2479.48949,1230.723385
3758.051471,34204.60427,21666.14779,10186.74338,2480.941728,1231.439897
3760.298088,34225.38271,21679.26412,10192.84235,2482.393966,1232.156409
3762.544706,34246.16115,21692.38044,10198.94132,2483.846204,1232.872921
3764.791324,34266.93958,21705.49676,10205.04029,2485.298443,1233.589432
3767.037941,34287.71802,21718.61309,10211.13926,2486.750681,1234.305944
3769.284559,34308.49646,21731.72941,10217.23824,2488.202919,1235.022456
3771.531176,34329.27489,21744.84574,10223.33721,2489.655157,1235.738968
3773.777794,34350.05333,21757.96206,10229.43618,2491.107396,1236.455479
3776.024412,34370.83177,21771.07838,10235.53515,2492.559634,1237.171991
3778.271029,34391.6102,21784.19471,10241.63412,2494.011872,1237.888503
3780.517647,34412.38864,21797.31103,10247.73309,2495.46411,1238.605015
3782.764265,34433.16708,21810.42735,10253.83206,2496.916349,1239.321526
3785.010882,34453.94551,21823.54368,10259.93103,2498.368587,1240.038038
3787.2575,34474.72395,21836.66,10266.03,2499.820825,1240.75455
3789.504118,34495.50239,21849.77632,10272.12897,2501.273063,1241.471062
3791.750735,34516.28082,21862.89265,10278.22794,2502.725301,1242.187574
3793.997353,34537.05926,21876.00897,10284.32691,2504.17754,1242.904085
3796.243971,34557.8377,21889.12529,10290.42588,2505.629778,1243.620597
3798.490588,34578.61613,21902.24162,10296.52485,2507.082016,1244.337109
3800.737206,34599.39457,21915.35794,10302.62382,2508.534254,1245.053621
3802.983824,34620.17301,21928.47426,10308.72279,2509.986493,1245.770132
3805.230441,34640.95144,21941.59059,10314.82176,2511.438731,1246.486644
3807.477059,34661.72988,21954.70691,10320.92074,2512.890969,1247.203156
3809.723676,34682.50832,21967.82324,10327.01971,2514.343207,1247.919668
3811.970294,34703.28675,21980.93956,10333.11868,2515.795446,1248.636179
3814.216912,34724.06519,21994.05588,10339.21765,2517.247684,1249.352691
3816.463529,34744.84363,22007.17221,10345.31662,2518.699922,1250.069203
3818.710147,34765.62206,22020.28853,10351.41559,2520.15216,1250.785715
3820.956765,34786.4005,22033.40485,10357.51456,2521.604399,1251.502226
3823.203382,34807.17894,22046.52118,10363.61353,2523.056637,1252.218738
3825.45,34827.95737,22059.6375,10369.7125,2524.508875,1252.93525
3827.696618,34848.73581,22072.75382,10375.81147,2525.961113,1253.651762
3829.943235,34869.51425,22085.87015,10381.91044,2527.413351,1254.368274
3832.189853,34890.29269,22098.98647,10388.00941,2528.86559,1255.084785
3834.436471,34911.07112,22112.10279,10394.10838,2530.317828,1255.801297
3836.683088,34931.84956,22125.21912,10400.20735,2531.770066,1256.517809
3838.929706,34952.628,22138.33544,10406.30632,2533.222304,1257.234321
3841.176324,34973.40643,22151.45176,10412.40529,2534.674543,1257.950832
3843.422941,34994.18487,22164.56809,10418.50426,2536.126781,1258.667344
3845.669559,35014.96331,22177.68441,10424.60324,2537.579019,1259.383856
3847.916176,35035.74174,22190.80074,10430.70221,2539.031257,1260.100368
3850.162794,35056.52018,22203.91706,10436.80118,2540.483496,1260.816879
3852.409412,35077.29862,22217.03338,10442.90015,2541.935734,1261.533391
3854.656029,35098.07705,22230.14971,10448.99912,2543.387972,1262.249903
3856.902647,35118.85549,22243.26603,10455.09809,2544.84021,1262.966415
3859.149265,35139.63393,22256.38235,10461.19706,2546.292449,1263.682926
3861.395882,35160.41236,22269.49868,10467.29603,2547.744687,1264.399438
3863.6425,35181.1908,22282.615,10473.395,2549.196925,1265.11595
3865.889118,35201.96924,22295.73132,10479.49397,2550.649163,1265.832462
3868.135735,35222.74767,22308.84765,10485.59294,2552.101401,1266.548974
3870.382353,35243.52611,22321.96397,10491.69191,2553.55364,1267.265485
3872.628971,35264.30455,22335.08029,10497.79088,2555.005878,1267.981997
3874.875588,35285.08298,22348.19662,10503.88985,2556.458116,1268.698509
3877.122206,35305.86142,22361.31294,10509.98882,2557.910354,1269.415021
3879.368824,35326.63986,22374.42926,10516.08779,2559.362593,1270.131532
3881.615441,35347.41829,22387.54559,10522.18676,2560.814831,1270.848044
3883.862059,35368.19673,22400.66191,10528.28574,2562.267069,1271.564556
3886.108676,35388.97517,22413.77824,10534.38471,2563.719307,1272.281068
3888.355294,35409.7536,22426.89456,10540.48368,2565.171546,1272.997579
3890.601912,35430.53204,22440.01088,10546.58265,2566.623784,1273.714091
3892.848529,35451.31048,22453.12721,10552.68162,2568.076022,1274.430603
3895.095147,35472.08891,22466.24353,10558.78059,2569.52826,1275.147115
3897.341765,35492.86735,22479.35985,10564.87956,2570.980499,1275.863626
3899.588382,35513.64579,22492.47618,10570.97853,2572.432737,1276.580138
3901.835,35534.42423,22505.5925,10577.0775,2573.884975,1277.29665
3904.081618,35555.20266,22518.70882,10583.17647,2575.337213,1278.013162
3906.328235,35575.9811,22531.82515,10589.27544,2576.789451,1278.729674
3908.574853,35596.75954,22544.94147,10595.37441,2578.24169,1279.446185
3910.821471,35617.53797,22558.05779,10601.47338,2579.693928,1280.162697
3913.068088,35638.31641,22571.17412,10607.57235,2581.146166,1280.879209
3915.314706,35659.09485,22584.29044,10613.67132,2582.598404,1281.595721
3917.561324,35679.87328,22597.40676,10619.77029,2584.050643,1282.312232
3919.807941,35700.65172,22610.52309,10625.86926,2585.502881,1283.028744
3922.054559,35721.43016,22623.63941,10631.96824,2586.955119,1283.745256
3924.301176,35742.20859,22636.75574,10638.06721,2588.407357,1284.461768
3926.547794,35762.98703,22649.87206,10644.16618,2589.859596,1285.178279
3928.794412,35783.76547,22662.98838,10650.26515,2591.311834,1285.894791
3931.041029,35804.5439,22676.10471,10656.36412,2592.764072,1286.611303
3933.287647,35825.32234,22689.22103,10662.46309,2594.21631,1287.327815
3935.534265,35846.10078,22702.33735,10668.56206,2595.668549,1288.044326
3937.780882,35866.87921,22715.45368,10674.66103,2597.120787,1288.760838
3940.0275,35887.65765,22728.57,10680.76,2598.573025,1289.47735
3942.274118,35908.43609,22741.68632,10686.85897,2600.025263,1290.193862
3944.520735,35929.21452,22754.80265,10692.95794,2601.477501,1290.910374
3946.767353,35949.99296,22767.91897,10699.05691,2602.92974,1291.626885
3949.013971,35970.7714,22781.03529,10705.15588,2604.381978,1292.343397
3951.260588,35991.54983,22794.15162,10711.25485,2605.834216,1293.059909
3953.507206,36012.32827,22807.26794,10717.35382,2607.286454,1293.776421
3955.753824,36033.10671,22820.38426,10723.45279,2608.738693,1294.492932
3958.000441,36053.88514,22833.50059,10729.55176,2610.190931,1295.209444
3960.247059,36074.66358,22846.61691,10735.65074,2611.643169,1295.925956
3962.493676,36095.44202,22859.73324,10741.74971,2613.095407,1296.642468
3964.740294,36116.22045,22872.84956,10747.84868,2614.547646,1297.358979
3966.986912,36136.99889,22885.96588,10753.94765,2615.999884,1298.075491
3969.233529,36157.77733,22899.08221,10760.04662,2617.452122,1298.792003
3971.480147,36178.55576,22912.19853,10766.14559,2618.90436,1299.508515
3973.726765,36199.3342,22925.31485,10772.24456,2620.356599,1300.225026
3975.973382,36220.11264,22938.43118,10778.34353,2621.808837,1300.941538
3978.22,36240.89108,22951.5475,10784.4425,2623.261075,1301.65805
3980.466618,36261.66951,22964.66382,10790.54147,2624.713313,1302.374562
3982.713235,36282.44795,22977.78015,10796.64044,2626.165551,1303.091074
3984.959853,36303.22639,22990.89647,10802.73941,2627.61779,1303.807585
3987.206471,36324.00482,23004.01279,10808.83838,2629.070028,1304.524097
3989.453088,36344.78326,23017.12912,10814.93735,2630.522266,1305.240609
3991.699706,36365.5617,23030.24544,10821.03632,2631.974504,1305.957121
3993.946324,36386.34013,23043.36176,10827.13529,2633.426743,1306.673632
3996.192941,36407.11857,23056.47809,10833.23426,2634.878981,1307.390144
3998.439559,36427.89701,23069.59441,10839.33324,2636.331219,1308.106656
4000.686176,36448.67544,23082.71074,10845.43221,2637.783457,1308.823168
4002.932794,36469.45388,23095.82706,10851.53118,2639.235696,1309.539679
4005.179412,36490.23232,23108.94338,10857.63015,2640.687934,1310.256191
4007.426029,36511.01075,23122.05971,10863.72912,2642.140172,1310.972703
4009.672647,36531.78919,23135.17603,10869.82809,2643.59241,1311.689215
4011.919265,36552.56763,23148.29235,10875.92706,2645.044649,1312.405726
4014.165882,36573.34606,23161.40868,10882.02603,2646.496887,1313.122238
4016.4125,36594.1245,23174.525,10888.125,2647.949125,1313.83875
4018.659118,36614.90294,23187.64132,10894.22397,2649.401363,1314.555262
4020.905735,36635.68137,23200.75765,10900.32294,2650.853601,1315.271774
4023.152353,36656.45981,23213.87397,10906.42191,2652.30584,1315.988285
4025.398971,36677.23825,23226.99029,10912.52088,2653.758078,1316.704797
4027.645588,36698.01668,23240.10662,10918.61985,2655.210316,1317.421309
4029.892206,36718.79512,23253.22294,10924.71882,2656.662554,1318.137821
4032.138824,36739.57356,23266.33926,10930.81779,2658.114793,1318.854332
4034.385441,36760.35199,23279.45559,10936.91676,2659.567031,1319.570844
4036.632059,36781.13043,23292.57191,10943.01574,2661.019269,1320.287356
4038.878676,36801.90887,23305.68824,10949.11471,2662.471507,1321.003868
4041.125294,36822.6873,23318.80456,10955.21368,2663.923746,1321.720379
4043.371912,36843.46574,23331.92088,10961.31265,2665.375984,1322.436891
4045.618529,36864.24418,23345.03721,10967.41162,2666.828222,1323.153403
4047.865147,36885.02261,23358.15353,10973.51059,2668.28046,1323.869915
4050.111765,36905.80105,23371.26985,10979.60956,2669.732699,1324.586426
4052.358382,36926.57949,23384.38618,10985.70853,2671.184937,1325.302938
4054.605,36947.35793,23397.5025,10991.8075,2672.637175,1326.01945
4056.851618,36968.13636,23410.61882,10997.90647,2674.089413,1326.735962
4059.098235,36988.9148,23423.73515,11004.00544,2675.541651,1327.452474
4061.344853,37009.69324,23436.85147,11010.10441,2676.99389,1328.168985
4063.591471,37030.47167,23449.96779,11016.20338,2678.446128,1328.885497
4065.838088,37051.25011,23463.08412,11022.30235,2679.898366,1329.602009
4068.084706,37072.02855,23476.20044,11028.40132,2681.350604,1330.318521
4070.331324,37092.80698,23489.31676,11034.50029,2682.802843,1331.035032
4072.577941,37113.58542,23502.43309,11040.59926,2684.255081,1331.751544
4074.824559,37134.36386,23515.54941,11046.69824,2685.707319,1332.468056
4077.071176,37155.14229,23528.66574,11052.79721,2687.159557,1333.184568
4079.317794,37175.92073,23541.78206,11058.89618,2688.611796,1333.901079
4081.564412,37196.69917,23554.89838,11064.99515,2690.064034,1334.617591
4083.811029,37217.4776,23568.01471,11071.09412,2691.516272,1335.334103
4086.057647,37238.25604,23581.13103,11077.19309,2692.96851,1336.050615
4088.304265,37259.03448,23594.24735,11083.29206,2694.420749,1336.767126
4090.550882,37279.81291,23607.36368,11089.39103,2695.872987,1337.483638
4092.7975,37300.59135,23620.48,11095.49,2697.325225,1338.20015
4095.044118,37321.36979,23633.59632,11101.58897,2698.777463,1338.916662
4097.290735,37342.14822,23646.71265,11107.68794,2700.229701,1339.633174
4099.537353,37362.92666,23659.82897,11113.78691,2701.68194,1340.349685
4101.783971,37383.7051,23672.94529,11119.88588,2703.134178,1341.066197
4104.030588,37404.48353,23686.06162,11125.98485,2704.586416,1341.782709
4106.277206,37425.26197,23699.17794,11132.08382,2706.038654,1342.499221
4108.523824,37446.04041,23712.29426,11138.18279,2707.490893,1343.215732
4110.770441,37466.81884,23725.41059,11144.28176,2708.943131,1343.932244
4113.017059,37487.59728,23738.52691,11150.38074,2710.395369,1344.648756
4115.263676,37508.37572,23751.64324,11156.47971,2711.847607,1345.365268
4117.510294,37529.15415,23764.75956,11162.57868,2713.299846,1346.081779
4119.756912,37549.93259,23777.87588,11168.67765,2714.752084,1346.798291
